time,sample,out1_s16,out2_s16,out1_u14,out2_u14
67465000,33729,-7357,5422,10031,6836
67467000,33730,-10523,2154,10822,7653
67469000,33731,-13582,-1137,11587,8476
67471000,33732,-16505,-4416,12318,9295
67473000,33733,-19261,-7651,13007,10104
67475000,33734,-21823,-10808,13647,10893
67477000,33735,-24164,-13856,14232,11655
67479000,33736,-26262,-16765,14757,12383
67481000,33737,-28095,-19504,15215,13067
67483000,33738,-29645,-22047,15603,13703
67485000,33739,-30896,-24367,15915,14283
67487000,33740,-31835,-26442,16150,14802
67489000,33741,-32453,-28249,16305,15254
67491000,33742,-32743,-29772,16377,15634
67493000,33743,-32703,-30995,16367,15940
67495000,33744,-32334,-31905,16275,16168
67497000,33745,-31638,-32493,16101,16315
67499000,33746,-30623,-32753,15847,16380
67501000,33747,-29299,-32683,15516,16362
67503000,33748,-27680,-32284,15111,16262
67505000,33749,-25781,-31558,14637,16081
67507000,33750,-23623,-30514,14097,15820
67509000,33751,-21226,-29163,13498,15482
67511000,33752,-18615,-27517,12845,15071
67513000,33753,-15816,-25594,12145,14590
67515000,33754,-12858,-23413,11406,14045
67517000,33755,-9770,-20995,10634,13440
67519000,33756,-6583,-18366,9837,12783
67521000,33757,-3331,-15551,9024,12079
67523000,33758,-44,-12580,8202,11336
67525000,33759,3243,-9482,7381,10562
67527000,33760,6497,-6288,6567,9763
67529000,33761,9686,-3030,5770,8949
67531000,33762,12777,258,4997,8127
67533000,33763,15739,3543,4257,7306
67535000,33764,18543,6793,3556,6493
67537000,33765,21159,9974,2902,5698
67539000,33766,23562,13054,2301,4928
67541000,33767,25727,16003,1760,4191
67543000,33768,27633,18790,1283,3494
67545000,33769,29260,21388,876,2844
67547000,33770,30592,23770,543,2249
67549000,33771,31615,25913,288,1713
67551000,33772,32319,27794,112,1243
67553000,33773,32698,29394,17,843
67555000,33774,32746,30698,5,517
67557000,33775,32465,31693,75,268
67559000,33776,31855,32368,228,99
67561000,33777,30925,32716,460,12
67563000,33778,29683,32734,771,8
67565000,33779,28141,32422,1156,86
67567000,33780,26315,31783,1613,246
67569000,33781,24224,30824,2135,485
67571000,33782,21888,29554,2719,803
67573000,33783,19332,27985,3358,1195
67575000,33784,16581,26134,4046,1658
67577000,33785,13662,24020,4776,2186
67579000,33786,10606,21663,5540,2776
67581000,33787,7443,19088,6331,3419
67583000,33788,4204,16320,7140,4111
67585000,33789,923,13388,7961,4844
67587000,33790,-2367,10320,8783,5611
67589000,33791,-5633,7149,9600,6404
67591000,33792,-8842,3905,10402,7215
67593000,33793,-11962,622,11182,8036
67595000,33794,-14962,-2667,11932,8858
67597000,33795,-17811,-5930,12644,9674
67599000,33796,-20480,-9132,13311,10474
67601000,33797,-22942,-12243,13927,11252
67603000,33798,-25173,-15230,14485,11999
67605000,33799,-27150,-18063,14979,12707
67607000,33800,-28853,-20714,15405,13370
67609000,33801,-30266,-23156,15758,13980
67611000,33802,-31372,-25365,16034,14533
67613000,33803,-32163,-27318,16232,15021
67615000,33804,-32629,-28995,16349,15440
67617000,33805,-32766,-30380,16383,15786
67619000,33806,-32572,-31458,16334,16056
67621000,33807,-32050,-32219,16204,16246
67623000,33808,-31205,-32655,15993,16355
67625000,33809,-30044,-32762,15702,16382
67627000,33810,-28581,-32538,15337,16326
67629000,33811,-26830,-31986,14899,16188
67631000,33812,-24807,-31111,14393,15969
67633000,33813,-22535,-29923,13825,15672
67635000,33814,-20035,-28432,13200,15299
67637000,33815,-17333,-26655,12525,14855
67639000,33816,-14457,-24609,11806,14344
67641000,33817,-11434,-22315,11050,13770
67643000,33818,-8296,-19796,10265,13140
67645000,33819,-5075,-17077,9460,12461
67647000,33820,-1802,-14186,8642,11738
67649000,33821,1489,-11151,7819,10979
67651000,33822,4764,-8004,7000,10192
67653000,33823,7992,-4777,6193,9386
67655000,33824,11139,-1501,5407,8567
67657000,33825,14174,1790,4648,7744
67659000,33826,17066,5063,3925,6926
67661000,33827,19786,8284,3245,6120
67663000,33828,22306,11423,2615,5336
67665000,33829,24601,14445,2041,4580
67667000,33830,26648,17323,1529,3861
67669000,33831,28426,20025,1085,3185
67671000,33832,29918,22526,712,2560
67673000,33833,31107,24799,415,1992
67675000,33834,31983,26822,196,1486
67677000,33835,32536,28575,57,1048
67679000,33836,32762,30039,1,682
67681000,33837,32656,31201,27,391
67683000,33838,32221,32047,136,180
67685000,33839,31462,32571,326,49
67687000,33840,30385,32766,595,0
67689000,33841,29001,32630,941,34
67691000,33842,27325,32165,1360,150
67693000,33843,25373,31376,1848,347
67695000,33844,23165,30270,2400,624
67697000,33845,20724,28859,3010,977
67699000,33846,18074,27157,3673,1402
67701000,33847,15241,25181,4381,1896
67703000,33848,12254,22951,5128,2454
67705000,33849,9144,20489,5905,3069
67707000,33850,5942,17821,6706,3736
67709000,33851,2680,14973,7521,4448
67711000,33852,-609,11974,8344,5198
67713000,33853,-3893,8854,9165,5978
67715000,33854,-7136,5645,9975,6780
67717000,33855,-10308,2379,10768,7597
67719000,33856,-13376,-911,11535,8419
67721000,33857,-16309,-4192,12269,9239
67723000,33858,-19078,-7430,12961,10049
67725000,33859,-21654,-10594,13605,10840
67727000,33860,-24011,-13651,14194,11604
67729000,33861,-26127,-16570,14723,12334
67731000,33862,-27978,-19322,15186,13022
67733000,33863,-29548,-21879,15578,13661
67735000,33864,-30820,-24215,15896,14245
67737000,33865,-31780,-26307,16136,14768
67739000,33866,-32421,-28134,16297,15225
67741000,33867,-32734,-29677,16375,15611
67743000,33868,-32717,-30921,16371,15922
67745000,33869,-32370,-31853,16284,16155
67747000,33870,-31696,-32463,16115,16307
67749000,33871,-30703,-32746,15867,16378
67751000,33872,-29400,-32699,15541,16366
67753000,33873,-27800,-32321,15141,16272
67755000,33874,-25920,-31618,14671,16096
67757000,33875,-23779,-30596,14136,15840
67759000,33876,-21398,-29265,13541,15508
67761000,33877,-18801,-27640,12892,15101
67763000,33878,-16014,-25735,12195,14625
67765000,33879,-13066,-23571,11458,14084
67767000,33880,-9986,-21168,10688,13483
67769000,33881,-6805,-18553,9893,12830
67771000,33882,-3555,-15750,9080,12129
67773000,33883,-270,-12789,8259,11389
67775000,33884,3018,-9698,7437,10616
67777000,33885,6275,-6510,6623,9819
67779000,33886,9470,-3255,5824,9005
67781000,33887,12568,31,5049,8184
67783000,33888,15540,3318,4306,7362
67785000,33889,18356,6571,3602,6549
67787000,33890,20986,9758,2945,5752
67789000,33891,23404,12846,2340,4980
67791000,33892,25586,15805,1795,4240
67793000,33893,27511,18605,1314,3540
67795000,33894,29157,21216,902,2887
67797000,33895,30510,23614,564,2288
67799000,33896,31555,25774,303,1748
67801000,33897,32281,27673,121,1273
67803000,33898,32682,29294,21,868
67805000,33899,32754,30619,3,537
67807000,33900,32495,31635,68,283
67809000,33901,31908,32332,214,108
67811000,33902,30999,32703,442,16
67813000,33903,29778,32744,747,5
67815000,33904,28256,32454,1127,78
67817000,33905,26449,31838,1579,232
67819000,33906,24376,30900,2097,466
67821000,33907,22056,29651,2677,779
67823000,33908,19514,28102,3313,1166
67825000,33909,16775,26270,3998,1624
67827000,33910,13868,24173,4724,2148
67829000,33911,10820,21832,5486,2733
67831000,33912,7663,19271,6276,3374
67833000,33913,4428,16516,7084,4062
67835000,33914,1150,13594,7904,4793
67837000,33915,-2141,10535,8727,5558
67839000,33916,-5410,7369,9544,6349
67841000,33917,-8624,4129,10347,7159
67843000,33918,-11752,848,11129,7979
67845000,33919,-14760,-2442,11881,8802
67847000,33920,-17620,-5707,12596,9618
67849000,33921,-20303,-8915,13267,10420
67851000,33922,-22780,-12033,13886,11200
67853000,33923,-25028,-15029,14448,11949
67855000,33924,-27023,-17874,14947,12660
67857000,33925,-28745,-20538,15378,13326
67859000,33926,-30178,-22996,15736,13940
67861000,33927,-31306,-25221,16018,14497
67863000,33928,-32119,-27192,16221,14989
67865000,33929,-32607,-28889,16343,15414
67867000,33930,-32767,-30294,16383,15765
67869000,33931,-32596,-31394,16340,16040
67871000,33932,-32096,-32177,16215,16236
67873000,33933,-31273,-32636,16010,16350
67875000,33934,-30134,-32765,15725,16383
67877000,33935,-28691,-32564,15364,16332
67879000,33936,-26959,-32034,14931,16200
67881000,33937,-24955,-31181,14430,15987
67883000,33938,-22699,-30014,13866,15695
67885000,33939,-20214,-28544,13245,15327
67887000,33940,-17525,-26786,12573,14888
67889000,33941,-14659,-24758,11856,14381
67891000,33942,-11646,-22480,11103,13811
67893000,33943,-8515,-19976,10320,13185
67895000,33944,-5298,-17269,9516,12509
67897000,33945,-2028,-14389,8698,11789
67899000,33946,1263,-11364,7876,11032
67901000,33947,4541,-8224,7056,10247
67903000,33948,7773,-5000,6248,9441
67905000,33949,10926,-1727,5460,8623
67907000,33950,13970,1564,4699,7800
67909000,33951,16873,4839,3973,6982
67911000,33952,19605,8065,3290,6175
67913000,33953,22140,11210,2656,5389
67915000,33954,24451,14242,2079,4631
67917000,33955,26516,17130,1562,3909
67919000,33956,28313,19846,1113,3230
67921000,33957,29825,22361,735,2601
67923000,33958,31035,24651,433,2029
67925000,33959,31933,26692,208,1518
67927000,33960,32509,28464,64,1075
67929000,33961,32757,29948,2,704
67931000,33962,32674,31131,23,409
67933000,33963,32262,31999,126,192
67935000,33964,31524,32545,310,55
67937000,33965,30468,32763,574,1
67939000,33966,29106,32650,915,29
67941000,33967,27449,32208,1329,139
67943000,33968,25516,31441,1812,331
67945000,33969,23325,30356,2360,602
67947000,33970,20899,28966,2967,950
67949000,33971,18262,27283,3626,1371
67951000,33972,15441,25325,4331,1860
67953000,33973,12464,23112,5075,2413
67955000,33974,9361,20666,5851,3025
67957000,33975,6164,18011,6650,3689
67959000,33976,2905,15174,7465,4398
67961000,33977,-383,12184,8287,5145
67963000,33978,-3668,9072,9108,5923
67965000,33979,-6915,5868,9920,6724
67967000,33980,-10093,2605,10715,7540
67969000,33981,-13169,-685,11484,8363
67971000,33982,-16113,-3967,12220,9183
67973000,33983,-18893,-7210,12915,9994
67975000,33984,-21483,-10380,13562,10786
67977000,33985,-23857,-13445,14156,11553
67979000,33986,-25989,-16374,14689,12285
67981000,33987,-27860,-19139,15156,12976
67983000,33988,-29450,-21710,15554,13619
67985000,33989,-30742,-24062,15877,14207
67987000,33990,-31725,-26172,16123,14734
67989000,33991,-32387,-28018,16288,15196
67991000,33992,-32723,-29581,16372,15587
67993000,33993,-32728,-30845,16373,15903
67995000,33994,-32404,-31799,16292,16141
67997000,33995,-31753,-32431,16130,16299
67999000,33996,-30781,-32737,15887,16376
68001000,33997,-29499,-32712,15566,16369
68003000,33998,-27919,-32358,15171,16281
68005000,33999,-26058,-31677,14706,16111
68007000,34000,-23934,-30676,14175,15860
68009000,34001,-21569,-29366,13584,15533
68011000,34002,-18985,-27760,12938,15131
68013000,34003,-16211,-25874,12244,14660
68015000,34004,-13273,-23727,11510,14123
68017000,34005,-10201,-21341,10742,13527
68019000,34006,-7026,-18739,9948,12876
68021000,34007,-3780,-15948,9136,12178
68023000,34008,-496,-12997,8315,11441
68025000,34009,2793,-9914,7493,10670
68027000,34010,6053,-6731,6678,9874
68029000,34011,9253,-3480,5878,9061
68031000,34012,12359,-195,5102,8240
68033000,34013,15341,3093,4356,7418
68035000,34014,18168,6349,3649,6604
68037000,34015,20811,9542,2989,5806
68039000,34016,23245,12638,2380,5032
68041000,34017,25444,15607,1830,4290
68043000,34018,27387,18418,1345,3587
68045000,34019,29053,21043,928,2931
68047000,34020,30427,23457,585,2327
68049000,34021,31493,25633,318,1783
68051000,34022,32242,27551,131,1304
68053000,34023,32665,29192,25,893
68055000,34024,32759,30537,2,557
68057000,34025,32523,31575,61,298
68059000,34026,31958,32294,202,118
68061000,34027,31072,32688,423,19
68063000,34028,29871,32751,724,4
68065000,34029,28370,32485,1099,70
68067000,34030,26582,31890,1546,219
68069000,34031,24526,30974,2060,448
68071000,34032,22223,29746,2636,755
68073000,34033,19695,28218,3268,1137
68075000,34034,16969,26405,3949,1590
68077000,34035,14072,24325,4673,2110
68079000,34036,11033,22000,5433,2691
68081000,34037,7882,19454,6221,3328
68083000,34038,4652,16711,7028,4014
68085000,34039,1376,13799,7847,4742
68087000,34040,-1915,10749,8670,5504
68089000,34041,-5187,7589,9488,6294
68091000,34042,-8406,4354,10293,7103
68093000,34043,-11540,1074,11076,7923
68095000,34044,-14558,-2216,11831,8745
68097000,34045,-17429,-5484,12549,9562
68099000,34046,-20125,-8697,13223,10366
68101000,34047,-22617,-11822,13846,11147
68103000,34048,-24881,-14828,14412,11898
68105000,34049,-26894,-17684,14915,12612
68107000,34050,-28636,-20362,15350,13282
68109000,34051,-30089,-22834,15714,13900
68111000,34052,-31239,-25076,16001,14460
68113000,34053,-32073,-27065,16210,14958
68115000,34054,-32584,-28782,16337,15387
68117000,34055,-32767,-30207,16383,15743
68119000,34056,-32618,-31329,16346,16024
68121000,34057,-32141,-32134,16227,16225
68123000,34058,-31340,-32615,16026,16345
68125000,34059,-30222,-32767,15747,16383
68127000,34060,-28800,-32588,15391,16338
68129000,34061,-27087,-32081,14963,16212
68131000,34062,-25101,-31250,14467,16004
68133000,34063,-22861,-30104,13907,15717
68135000,34064,-20391,-28655,13289,15355
68137000,34065,-17716,-26916,12620,14920
68139000,34066,-14861,-24906,11907,14418
68141000,34067,-11857,-22644,11156,13852
68143000,34068,-8733,-20154,10375,13230
68145000,34069,-5521,-17461,9572,12557
68147000,34070,-2254,-14592,8755,11839
68149000,34071,1037,-11575,7932,11085
68151000,34072,4316,-8442,7112,10302
68153000,34073,7553,-5224,6303,9497
68155000,34074,10713,-1953,5513,8680
68157000,34075,13765,1338,4750,7857
68159000,34076,16678,4615,4022,7038
68161000,34077,19423,7846,3336,6230
68163000,34078,21972,10997,2698,5442
68165000,34079,24300,14038,2116,4682
68167000,34080,26382,16937,1596,3957
68169000,34081,28198,19665,1142,3275
68171000,34082,29730,22195,759,2643
68173000,34083,30962,24501,451,2066
68175000,34084,31882,26560,221,1551
68177000,34085,32480,28351,71,1104
68179000,34086,32750,29856,4,727
68181000,34087,32690,31060,19,426
68183000,34088,32301,31950,116,204
68185000,34089,31585,32518,295,62
68187000,34090,30551,32758,554,2
68189000,34091,29209,32668,889,24
68191000,34092,27572,32248,1298,129
68193000,34093,25657,31503,1777,316
68195000,34094,23483,30441,2321,581
68197000,34095,21072,29071,2923,924
68199000,34096,18449,27408,3579,1339
68201000,34097,15640,25468,4281,1824
68203000,34098,12673,23272,5023,2373
68205000,34099,9578,20841,5797,2981
68207000,34100,6386,18199,6595,3642
68209000,34101,3130,15374,7409,4348
68211000,34102,-157,12394,8231,5093
68213000,34103,-3443,9289,9052,5869
68215000,34104,-6694,6090,9865,6669
68217000,34105,-9878,2830,10661,7484
68219000,34106,-12962,-459,11432,8306
68221000,34107,-15915,-3743,12170,9127
68223000,34108,-18708,-6989,12868,9939
68225000,34109,-21312,-10165,13519,10733
68227000,34110,-23701,-13238,14117,11501
68229000,34111,-25851,-16178,14654,12236
68231000,34112,-27740,-18955,15126,12930
68233000,34113,-29350,-21540,15529,13576
68235000,34114,-30663,-23908,15857,14168
68237000,34115,-31667,-26035,16108,14700
68239000,34116,-32352,-27900,16279,15166
68241000,34117,-32710,-29483,16369,15562
68243000,34118,-32739,-30768,16376,15883
68245000,34119,-32437,-31743,16301,16127
68247000,34120,-31808,-32398,16143,16291
68249000,34121,-30858,-32727,15906,16373
68251000,34122,-29597,-32725,15591,16373
68253000,34123,-28037,-32393,15201,16290
68255000,34124,-26195,-31734,14740,16125
68257000,34125,-24088,-30755,14213,15880
68259000,34126,-21738,-29466,13626,15558
68261000,34127,-19169,-27880,12984,15161
68263000,34128,-16407,-26012,12293,14694
68265000,34129,-13479,-23883,11561,14162
68267000,34130,-10416,-21512,10795,13569
68269000,34131,-7247,-18924,10003,12922
68271000,34132,-4005,-16145,9193,12228
68273000,34133,-722,-13204,8372,11492
68275000,34134,2567,-10129,7550,10724
68277000,34135,5831,-6952,6734,9929
68279000,34136,9036,-3705,5932,9118
68281000,34137,12149,-421,5154,8297
68283000,34138,15141,2868,4406,7474
68285000,34139,17979,6127,3697,6660
68287000,34140,20636,9325,3032,5860
68289000,34141,23085,12429,2420,5084
68291000,34142,25301,15407,1866,4340
68293000,34143,27262,18230,1376,3634
68295000,34144,28948,20870,954,2974
68297000,34145,30342,23298,606,2367
68299000,34146,31430,25492,334,1818
68301000,34147,32201,27428,141,1334
68303000,34148,32647,29088,30,919
68305000,34149,32763,30455,1,578
68307000,34150,32550,31514,54,313
68309000,34151,32008,32255,189,128
68311000,34152,31143,32671,406,24
68313000,34153,29964,32758,700,2
68315000,34154,28482,32514,1071,63
68317000,34155,26714,31942,1513,206
68319000,34156,24676,31048,2022,429
68321000,34157,22389,29840,2594,731
68323000,34158,19876,28332,3222,1108
68325000,34159,17162,26538,3901,1557
68327000,34160,14276,24476,4622,2072
68329000,34161,11246,22167,5380,2650
68331000,34162,8102,19635,6166,3283
68333000,34163,4876,16905,6972,3965
68335000,34164,1602,14004,7791,4690
68337000,34165,-1689,10962,8614,5451
68339000,34166,-4963,7809,9432,6239
68341000,34167,-8187,4578,10238,7047
68343000,34168,-11328,1300,11023,7866
68345000,34169,-14355,-1990,11780,8689
68347000,34170,-17237,-5261,12501,9507
68349000,34171,-19946,-8479,13178,10311
68351000,34172,-22453,-11611,13805,11094
68353000,34173,-24733,-14626,14375,11848
68355000,34174,-26764,-17493,14882,12565
68357000,34175,-28526,-20184,15323,13237
68359000,34176,-29999,-22671,15691,13859
68361000,34177,-31170,-24930,15984,14424
68363000,34178,-32026,-26937,16198,14926
68365000,34179,-32560,-28673,16331,15360
68367000,34180,-32765,-30119,16383,15721
68369000,34181,-32639,-31262,16351,16007
68371000,34182,-32184,-32089,16237,16214
68373000,34183,-31405,-32592,16043,16339
68375000,34184,-30309,-32767,15769,16383
68377000,34185,-28907,-32611,15418,16344
68379000,34186,-27213,-32126,14995,16223
68381000,34187,-25245,-31318,14503,16021
68383000,34188,-23023,-30193,13947,15740
68385000,34189,-20568,-28764,13333,15382
68387000,34190,-17906,-27044,12668,14952
68389000,34191,-15063,-25052,11957,14454
68391000,34192,-12068,-22807,11208,13893
68393000,34193,-8951,-20332,10429,13274
68395000,34194,-5744,-17652,9627,12604
68397000,34195,-2479,-14794,8811,11890
68399000,34196,810,-11787,7989,11138
68401000,34197,4092,-8661,7168,10357
68403000,34198,7332,-5447,6358,9553
68405000,34199,10499,-2179,5567,8736
68407000,34200,13559,1112,4802,7913
68409000,34201,16483,4391,4071,7094
