TIME ms, IN1, OUT1
-9.521, 44.98291, -1.903118
-9.57, 46.020508, -2.222939
-9.619, 47.668457, -2.443088
-9.668, 50.170898, -2.55037
-9.717, 53.222656, -2.538353
-9.766, 56.45752, -2.407759
-9.814, 53.161621, -2.166415
-9.863, 59.570312, -1.828787
-9.912, 61.706543, -1.41511
-9.961, 62.866211, -0.950181
-10.01, 60.119629, -0.461865
-10.059, 57.922363, 0.020569
-10.107, 57.067871, 0.468205
-10.156, 56.45752, 0.854214
-10.205, 56.274414, 1.155457
-10.254, 55.541992, 1.353881
-10.303, 53.527832, 1.437591
-10.352, 48.400879, 1.401571
-10.4, 50.842285, 1.247979
-10.449, 49.377441, 0.986021
-10.498, 47.729492, 0.631399
-10.547, 41.07666, 0.205367
-10.596, 45.227051, -0.266539
-10.645, 44.677734, -0.756034
-10.693, 44.494629, -1.23378
-10.742, 44.73877, -1.67114
-10.791, 45.227051, -2.041902
-10.84, 46.325684, -2.323843
-10.889, 48.461914, -2.500062
-10.938, 51.391602, -2.56
-10.986, 54.748535, -2.500062
-11.035, 57.067871, -2.323843
-11.084, 54.260254, -2.041902
-11.133, 60.668945, -1.67114
-11.182, 62.194824, -1.23378
-11.23, 63.171387, -0.756034
-11.279, 58.71582, -0.266539
-11.328, 57.312012, 0.205367
-11.377, 56.945801, 0.631399
-11.426, 56.396484, 0.986021
-11.475, 56.82373, 1.247979
-11.523, 54.6875, 1.401571
-11.572, 51.757812, 1.437591
-11.621, 47.851562, 1.353881
-11.67, 50.231934, 1.155457
-11.719, 48.828125, 0.854214
-11.768, 42.96875, 0.468205
-11.816, 44.616699, 0.020569
-11.865, 45.166016, -0.461865
-11.914, 44.616699, -0.950181
-11.963, 44.555664, -1.41511
-12.012, 44.73877, -1.828787
-12.061, 45.471191, -2.166415
-12.109, 47.180176, -2.407759
-12.158, 49.682617, -2.538353
-12.207, 52.612305, -2.55037
-12.256, 56.396484, -2.443088
-12.305, 52.734375, -2.222939
-12.354, 58.349609, -1.903118
-12.402, 61.401367, -1.502793
-12.451, 62.62207, -1.04596
-12.5, 63.293457, -0.56
-12.549, 58.837891, -0.07404
-12.598, 56.884766, 0.382793
-12.646, 56.70166, 0.783118
-12.695, 56.030273, 1.102939
-12.744, 55.847168, 1.323088
-12.793, 53.527832, 1.430369
-12.842, 48.706055, 1.418353
-12.891, 50.78125, 1.287759
-12.939, 49.743652, 1.046415
-12.988, 48.034668, 0.708787
-13.037, 41.992188, 0.29511
-13.086, 45.349121, -0.169819
-13.135, 44.98291, -0.658135
-13.184, 44.555664, -1.140569
-13.232, 44.555664, -1.588205
-13.281, 45.166016, -1.974214
-13.33, 46.020508, -2.275457
-13.379, 47.973633, -2.473881
-13.428, 50.90332, -2.557591
-13.477, 54.016113, -2.52157
-13.525, 56.762695, -2.367979
-13.574, 54.382324, -2.106021
-13.623, 60.424805, -1.751399
-13.672, 62.011719, -1.325367
-13.721, 62.927246, -0.853461
-13.77, 57.617188, -0.363966
-13.818, 57.861328, 0.11378
-13.867, 56.762695, 0.55114
-13.916, 56.091309, 0.921902
-13.965, 56.030273, 1.203843
-14.014, 54.6875, 1.380062
-14.063, 53.344727, 1.44
-14.111, 47.546387, 1.380062
-14.16, 50.598145, 1.203843
-14.209, 48.950195, 0.921902
-14.258, 47.241211, 0.55114
-14.307, 43.579102, 0.11378
-14.355, 45.227051, -0.363966
-14.404, 44.677734, -0.853461
-14.453, 44.494629, -1.325367
-14.502, 44.799805, -1.751399
-14.551, 45.349121, -2.106021
-14.6, 46.813965, -2.367979
-14.648, 49.072266, -2.52157
-14.697, 52.001953, -2.557591
-14.746, 55.541992, -2.473881
-14.795, 57.556152, -2.275457
-14.844, 56.335449, -1.974214
-14.893, 61.096191, -1.588205
-14.941, 62.683105, -1.140569
-14.99, 63.415527, -0.658135
-15.039, 58.47168, -0.169819
-15.088, 56.70166, 0.29511
-15.137, 55.541992, 0.708787
-15.186, 56.70166, 1.046415
-15.234, 56.091309, 1.287759
-15.283, 53.771973, 1.418353
-15.332, 49.255371, 1.430369
-15.381, 50.292969, 1.323088
-15.43, 49.987793, 1.102939
-15.479, 48.339844, 0.783118
-15.527, 42.419434, 0.382793
-15.576, 45.349121, -0.07404
-15.625, 45.043945, -0.56
-15.674, 44.555664, -1.04596
-15.723, 44.616699, -1.502793
-15.771, 44.799805, -1.903118
-15.82, 45.837402, -2.222939
-15.869, 47.668457, -2.443088
-15.918, 50.231934, -2.55037
-15.967, 53.344727, -2.538353
-16.016, 56.45752, -2.407759
-16.064, 53.344727, -2.166415
-16.113, 59.692383, -1.828787
-16.162, 61.645508, -1.41511
-16.211, 62.927246, -0.950181
-16.26, 62.316895, -0.461865
-16.309, 59.753418, 0.020569
-16.357, 58.410645, 0.468205
-16.406, 57.678223, 0.854214
-16.455, 58.105469, 1.155457
-16.504, 56.213379, 1.353881
